# Number of samples; Number of centroids; List of samples; List of centroids
3 10000
1.923114 2.036632 3.258882 
2.605515 2.690374 3.821544 
1.103236 1.151267 0.883889 
1.779288 1.780428 1.426130 
1.936650 1.300949 1.809178 
2.631339 1.967408 2.391990 
1.428171 1.317397 1.585597 
2.081345 1.967238 2.126977 
2.261256 1.488173 2.521561 
2.980145 2.182405 3.137845 
1.312505 1.787573 1.608760 
1.993379 2.479896 2.213666 
2.142848 1.987674 2.566474 
2.820163 2.635339 3.127725 
1.622937 1.985586 2.328010 
2.290731 2.650976 2.907963 
2.477975 2.175552 3.310181 
3.154887 2.836563 3.876573 
0.888273 1.230330 1.274779 
1.582803 1.903073 1.853282 
1.766345 1.427300 2.263338 
2.463403 2.106999 2.833250 
1.197461 1.427848 2.004432 
1.887183 2.076281 2.564284 
2.086586 1.613423 2.978666 
2.732501 2.246745 3.509960 
1.100890 1.898737 2.056995 
1.807127 2.621945 2.647732 
1.946935 2.067267 2.986803 
2.625629 2.760465 3.567287 
1.396361 2.072646 2.749802 
2.109535 2.770897 3.342602 
2.288003 2.291567 3.727287 
2.958696 2.924059 4.274651 
1.439419 1.348989 1.306269 
2.161626 2.027974 1.914778 
2.315490 1.546024 2.314164 
3.016231 2.235345 2.881380 
1.779063 1.573677 2.043488 
2.488373 2.226632 2.644701 
2.638569 1.743294 3.020427 
3.368830 2.454794 3.646526 
1.646070 2.059684 2.099751 
2.324755 2.707437 2.644711 
2.478573 2.190525 3.012061 
3.195292 2.896870 3.617943 
1.946776 2.225928 2.780181 
2.621291 2.918620 3.356017 
2.837006 2.414521 3.779572 
3.551882 3.103138 4.379842 
0.680526 1.656474 1.157331 
1.374402 2.322920 1.729396 
1.550864 1.850453 2.116902 
2.181436 2.476776 2.627755 
0.990192 1.817760 1.863575 
1.707487 2.510264 2.446688 
1.869018 2.003737 2.822289 
2.552737 2.691056 3.405208 
0.892241 2.327372 1.919404 
1.579787 3.019507 2.496445 
1.720731 2.535109 2.872753 
2.404294 3.159634 3.439908 
1.214444 2.536219 2.665303 
1.891370 3.191255 3.216137 
2.065445 2.696981 3.608428 
2.766942 3.370010 4.193500 
1.275109 1.809401 1.232197 
1.967256 2.497874 1.824776 
2.107320 1.946666 2.155498 
2.804338 2.636727 2.724778 
1.608709 1.993629 1.954977 
2.256172 2.632889 2.480016 
2.436844 2.162768 2.879012 
3.146680 2.821714 3.472284 
1.464490 2.486374 1.977177 
2.117489 3.117433 2.497398 
2.311495 2.657233 2.930258 
2.991217 3.307173 3.490418 
1.766902 2.637971 2.678080 
2.481415 3.339399 3.289509 
2.634705 2.840735 3.640223 
3.341158 3.506080 4.217131 
1.057081 1.927184 1.658471 
1.734236 2.556470 2.200460 
1.917652 2.066109 2.585018 
2.611103 2.752222 3.176041 
1.369217 2.074654 2.339434 
2.058985 2.752139 2.926411 
2.225285 2.249682 3.317853 
2.966274 2.954893 3.909693 
1.248306 2.583913 2.396328 
1.919230 3.220541 2.935158 
2.112847 2.733401 3.351639 
2.783756 3.422145 3.921391 
1.576985 2.763811 3.104706 
2.251502 3.406320 3.672668 
2.432751 2.931407 4.069277 
3.120319 3.628063 4.653855 
1.616770 2.062362 1.691953 
2.322853 2.702573 2.261572 
2.489909 2.203764 2.652824 
3.134146 2.866831 3.179598 
1.969352 2.217718 2.434667 
2.620232 2.895238 2.988435 
2.819925 2.398029 3.373452 
3.473932 3.075151 3.923908 
1.804530 2.722749 2.444633 
2.529494 3.415426 3.052950 
2.685589 2.915257 3.432092 
3.328668 3.531475 3.919108 
2.140189 2.874151 3.162006 
2.831049 3.558666 3.729672 
2.992813 3.081915 4.114828 
3.650083 3.713937 4.668461 
1.096041 1.919462 1.218039 
1.758691 2.535299 1.722839 
1.944257 2.093786 2.160043 
2.624723 2.757140 2.707173 
1.429299 2.084974 1.908983 
2.064055 2.746360 2.466666 
2.279916 2.280924 2.888818 
2.983954 2.933465 3.452171 
1.272480 2.550293 1.928194 
1.947539 3.245316 2.492202 
2.105622 2.727012 2.873610 
2.817409 3.426364 3.466685 
1.590917 2.773303 2.660941 
2.302858 3.465042 3.253562 
2.454557 2.951805 3.621777 
3.164243 3.615488 4.193951 
1.640270 2.040714 1.226474 
2.371094 2.734318 1.822280 
2.498139 2.216038 2.192457 
3.184446 2.889020 2.770152 
1.977910 2.199284 1.933448 
2.673611 2.907513 2.552578 
2.816684 2.405858 2.900112 
3.530398 3.060527 3.488396 
1.819637 2.698307 1.966768 
2.523870 3.384409 2.549464 
2.708949 2.903652 2.966260 
3.371785 3.550686 3.491991 
2.148736 2.889625 2.694666 
2.867192 3.579692 3.300566 
3.034472 3.073927 3.663876 
3.695109 3.760663 4.253279 
1.471919 2.183000 1.693810 
2.124336 2.802193 2.231621 
2.312818 2.329207 2.609819 
3.002676 2.981074 3.188026 
1.775065 2.320318 2.378676 
2.483441 3.029285 3.006599 
2.651866 2.532471 3.358597 
3.311330 3.156960 3.921479 
1.645054 2.815000 2.426322 
2.326208 3.507250 2.988175 
2.486842 3.008089 3.381458 
3.179949 3.677208 3.935437 
1.949771 3.001605 3.146699 
2.646940 3.674413 3.714112 
2.827285 3.180135 4.109390 
3.509411 3.857729 4.693790 
1.986707 2.248755 1.686196 
2.746803 2.968169 2.324673 
2.878036 2.479328 2.686250 
3.574614 3.142362 3.258717 
2.324281 2.459705 2.430660 
3.022309 3.136671 3.003715 
3.199451 2.644332 3.402351 
3.893012 3.314276 3.994525 
2.235704 2.983145 2.507673 
2.915660 3.664184 3.075120 
3.102017 3.159010 3.473853 
3.759116 3.815502 4.005277 
2.560611 3.166873 3.217692 
3.206706 3.784659 3.751563 
3.405381 3.327865 4.159713 
4.067076 3.980148 4.711828 
1.261224 2.578886 1.552150 
1.930134 3.242100 2.100053 
2.078740 2.750960 2.479756 
2.772409 3.417139 3.069651 
1.535620 2.729236 2.231398 
2.225087 3.375670 2.788178 
2.430910 2.938183 3.232009 
3.093118 3.590714 3.763660 
1.424125 3.243441 2.274693 
2.153522 3.928072 2.875407 
2.275962 3.399180 3.229211 
2.991263 4.093812 3.824469 
1.747543 3.400153 2.995109 
2.459972 4.101535 3.588213 
2.599824 3.601795 3.964931 
3.311262 4.259846 4.539578 
1.812420 2.679206 1.578377 
2.514669 3.395718 2.188913 
2.656336 2.873459 2.536945 
3.366609 3.589488 3.145736 
2.124971 2.847208 2.275894 
2.810573 3.548548 2.878738 
3.017372 3.092828 3.285188 
3.668053 3.739739 3.831284 
2.003476 3.364836 2.325318 
2.673184 4.000355 2.884564 
2.848766 3.538597 3.285065 
3.530657 4.188356 3.846863 
2.312978 3.545055 3.054054 
3.010368 4.243728 3.626018 
3.182921 3.754107 4.019315 
3.863727 4.420025 4.579007 
1.628925 2.823771 2.029118 
2.294253 3.492875 2.584445 
2.483426 3.015250 2.994195 
3.155071 3.649413 3.542782 
1.948386 3.003455 2.743655 
2.606999 3.657885 3.297514 
2.778622 3.156172 3.696533 
3.481412 3.852974 4.269400 
1.790207 3.467283 2.746153 
2.472400 4.131391 3.317307 
2.675967 3.659072 3.749511 
3.310067 4.314990 4.255943 
2.129274 3.692592 3.489911 
2.799875 4.324466 4.035348 
2.992375 3.847701 4.460286 
3.638985 4.485068 4.991406 
2.201730 2.970268 2.086000 
2.899051 3.651078 2.671345 
3.040057 3.154375 3.045200 
3.724673 3.794252 3.594435 
2.522240 3.121487 2.793095 
3.207274 3.794616 3.363745 
3.367607 3.286542 3.741296 
4.046558 3.986795 4.313047 
2.373308 3.608190 2.806240 
3.069006 4.279213 3.384314 
3.232788 3.799043 3.756801 
3.926905 4.486881 4.355035 
2.700261 3.796185 3.534542 
3.377440 4.441435 4.096845 
3.552640 3.978125 4.505652 
4.222823 4.665129 5.069579 
0.008377 -0.011333 0.003365 
0.697077 0.683762 0.578117 
0.869437 0.199121 0.965912 
1.549043 0.842270 1.533216 
0.340220 0.214522 0.741483 
1.020686 0.849015 1.306990 
1.175085 0.366747 1.678194 
1.858891 1.011394 2.237366 
0.193407 0.693479 0.768023 
0.869168 1.346567 1.314208 
1.034330 0.838117 1.691833 
1.724814 1.514347 2.274592 
0.506149 0.860705 1.472676 
1.189260 1.536192 2.055308 
1.381937 1.068983 2.476211 
2.060783 1.724143 3.020849 
0.579688 0.149416 0.061744 
1.274933 0.812716 0.633989 
1.413724 0.278708 0.984587 
2.105446 0.976296 1.572020 
0.904259 0.351251 0.790832 
1.605804 1.039739 1.395362 
1.769465 0.508671 1.756958 
2.431243 1.163264 2.289844 
0.757624 0.800438 0.782014 
1.457637 1.515271 1.403032 
1.613969 0.980157 1.757133 
2.322497 1.690966 2.370486 
1.090875 0.986932 1.542692 
1.757247 1.636951 2.076693 
1.930560 1.186619 2.483412 
2.619132 1.853092 3.070068 
0.360704 0.245587 0.483044 
1.081119 0.927542 1.078409 
1.234789 0.429424 1.444483 
1.910039 1.097384 2.010798 
0.688149 0.378954 1.173780 
1.377310 1.059166 1.755535 
1.550859 0.596941 2.175676 
2.229887 1.266962 2.723195 
0.548859 0.932354 1.231888 
1.248478 1.599015 1.832427 
1.414650 1.101409 2.204471 
2.104074 1.759614 2.755963 
0.861603 1.075174 1.937531 
1.561240 1.730469 2.515367 
1.741853 1.263947 2.905689 
2.411177 1.945525 3.491797 
0.927854 0.377176 0.534418 
1.627296 1.061695 1.116422 
1.790797 0.545081 1.479179 
2.468540 1.219752 2.040778 
1.263793 0.555081 1.238793 
1.957830 1.233647 1.825030 
2.122461 0.749280 2.219026 
2.799977 1.412248 2.790397 
1.149501 1.055272 1.299475 
1.807119 1.726397 1.854583 
2.000557 1.271842 2.285567 
2.657966 1.894156 2.801271 
1.450111 1.237062 2.018464 
2.163957 1.938127 2.613323 
2.315966 1.410308 2.971694 
2.999110 2.089199 3.549770 
0.153340 0.651336 0.341820 
0.836577 1.339094 0.915703 
1.012162 0.868445 1.334710 
1.702597 1.529155 1.889646 
0.480817 0.825265 1.045481 
1.157321 1.488068 1.630523 
1.342821 1.037904 2.023861 
2.020932 1.676181 2.585697 
0.333333 1.322450 1.077866 
1.050103 2.013566 1.661090 
1.185241 1.499006 2.038384 
1.923140 2.217778 2.671491 
0.684920 1.528000 1.841341 
1.380247 2.213394 2.407263 
1.556442 1.696248 2.802769 
2.216511 2.362904 3.348271 
0.748401 0.804764 0.412393 
1.425126 1.513528 1.003535 
1.592319 0.972046 1.351857 
2.283164 1.657291 1.938216 
1.048337 0.981387 1.110779 
1.747640 1.665300 1.710706 
1.895981 1.128300 2.066051 
2.633658 1.879847 2.682880 
0.920150 1.478706 1.162824 
1.606640 2.167190 1.743894 
1.804140 1.682715 2.131094 
2.485747 2.324418 2.684421 
1.232830 1.618390 1.848553 
1.951479 2.338163 2.480712 
2.113347 1.839911 2.851806 
2.800875 2.510747 3.429594 
0.521803 0.904320 0.829180 
1.198519 1.587812 1.393892 
1.397229 1.111517 1.795799 
2.069648 1.760124 2.372223 
0.857954 1.084575 1.545667 
1.531929 1.768854 2.136524 
1.695836 1.237001 2.481809 
2.382784 1.931655 3.056432 
0.728589 1.586915 1.600816 
1.387725 2.255295 2.141088 
1.575013 1.768299 2.558044 
2.270300 2.434483 3.135153 
1.075512 1.788081 2.346053 
1.699635 2.429537 2.851541 
1.893038 1.933308 3.251255 
2.571203 2.601427 3.813670 
1.071413 1.057172 0.882766 
1.793149 1.717879 1.450716 
1.942499 1.204698 1.811739 
2.616028 1.870475 2.388806 
1.427966 1.227905 1.627653 
2.118292 1.918913 2.173232 
2.286849 1.395778 2.558785 
2.999057 2.094119 3.146607 
1.260300 1.698439 1.611707 
1.973724 2.398506 2.206278 
2.160131 1.925208 2.619278 
2.824465 2.572419 3.163254 
1.606118 1.894454 2.343678 
2.291047 2.576534 2.940734 
2.491256 2.096289 3.336128 
3.188607 2.751716 3.902515 
0.574094 0.947434 0.391846 
1.224205 1.562431 0.932495 
1.410003 1.064975 1.324384 
2.107578 1.796032 1.932116 
0.884593 1.089987 1.101941 
1.598059 1.787804 1.712853 
1.723731 1.247539 2.025537 
2.417610 1.955154 2.631131 
0.749247 1.586199 1.127844 
1.397482 2.233815 1.681340 
1.603535 1.751414 2.086436 
2.275217 2.426582 2.646628 
1.071719 1.750872 1.860011 
1.753707 2.419377 2.413515 
1.902391 1.898716 2.766158 
2.621144 2.623736 3.393013 
1.117393 1.074150 0.440641 
1.790857 1.688243 0.969055 
1.982477 1.212512 1.397261 
2.667773 1.900633 1.978633 
1.424064 1.201109 1.121487 
2.134880 1.900433 1.713338 
2.288914 1.379276 2.095049 
3.009179 2.082082 2.692365 
1.309560 1.719195 1.175327 
1.979075 2.381066 1.734314 
2.180389 1.919013 2.140625 
2.866598 2.557018 2.725991 
1.655599 1.918497 1.917502 
2.318304 2.566762 2.452278 
2.519242 2.100355 2.885066 
3.176803 2.737821 3.438310 
0.929929 1.173455 0.867857 
1.618747 1.811854 1.439579 
1.786502 1.338448 1.808433 
2.461996 2.008743 2.400091 
1.220557 1.323081 1.568226 
1.938150 2.024798 2.163701 
2.112939 1.518884 2.550209 
2.795347 2.188949 3.120243 
1.084045 1.800557 1.584290 
1.805201 2.474035 2.186395 
1.981168 2.018106 2.592491 
2.655658 2.677763 3.151062 
1.414458 2.004386 2.325964 
2.104516 2.664772 2.898925 
2.297935 2.184172 3.296186 
3.001591 2.885473 3.898452 
1.494013 1.295849 0.907716 
2.155665 1.940178 1.474096 
2.339878 1.480796 1.873263 
3.033747 2.129527 2.434583 
1.803524 1.471023 1.630408 
2.496565 2.122266 2.184794 
2.663914 1.658421 2.577086 
3.375078 2.346218 3.179771 
1.654880 1.954045 1.643176 
2.390262 2.652730 2.270750 
2.546182 2.159809 2.646578 
3.243916 2.827970 3.223483 
2.011495 2.145637 2.405189 
2.709432 2.826785 2.989455 
2.866084 2.309794 3.360868 
3.563079 3.012395 3.942189 
0.730818 1.596372 0.749862 
1.395968 2.226798 1.304119 
1.558901 1.727847 1.664409 
2.285400 2.439807 2.265420 
1.046406 1.748274 1.447271 
1.721738 2.426139 2.024130 
1.923556 1.954927 2.430605 
2.587306 2.616084 2.988362 
0.904792 2.239342 1.485371 
1.582462 2.894402 2.017398 
1.749107 2.399006 2.409949 
2.453455 3.098135 3.021039 
1.215819 2.407487 2.185629 
1.932456 3.079297 2.771817 
2.083693 2.591988 3.142101 
2.779396 3.306800 3.754656 
1.304593 1.737329 0.800992 
1.974088 2.396017 1.368135 
2.152967 1.883711 1.749439 
2.857498 2.571685 2.330497 
1.589092 1.886583 1.485517 
2.291845 2.561677 2.067834 
2.470700 2.071910 2.455322 
3.175609 2.764275 3.063663 
1.483778 2.384738 1.542770 
2.132135 3.049086 2.105566 
2.344015 2.569707 2.517538 
3.028502 3.249088 3.074281 
1.795369 2.557413 2.254843 
2.486483 3.244297 2.827291 
2.669881 2.734907 3.222421 
3.341188 3.402427 3.771709 
1.069089 1.794119 1.189577 
1.761548 2.491288 1.780167 
1.926791 1.975984 2.158894 
2.630897 2.657533 2.711964 
1.399421 1.997057 1.919582 
2.105563 2.667810 2.503674 
2.256812 2.176925 2.887945 
2.939904 2.827772 3.432680 
1.273107 2.490764 1.986219 
1.953378 3.141423 2.542722 
2.129920 2.663283 2.930338 
2.821631 3.350160 3.503154 
1.607038 2.672108 2.690188 
2.270538 3.323021 3.245650 
2.464183 2.866368 3.671933 
3.156760 3.529623 4.226544 
1.646042 1.949818 1.263292 
2.318092 2.594673 1.794944 
2.496174 2.132513 2.203195 
3.204962 2.809259 2.808039 
1.961473 2.152465 1.974926 
2.649751 2.807141 2.545869 
2.831896 2.305777 2.946879 
3.512862 2.968295 3.510467 
1.809338 2.614746 2.008461 
2.506803 3.282718 2.571052 
2.704458 2.795036 2.964707 
3.385506 3.463219 3.530761 
2.139381 2.779012 2.713401 
2.867941 3.477752 3.322162 
3.034534 2.987120 3.699542 
3.701366 3.669781 4.269833 
0.507078 0.142902 0.166817 
1.162234 0.750888 0.692582 
1.321269 0.252003 1.073075 
2.002705 0.960712 1.663335 
0.825625 0.312994 0.890281 
1.482082 0.946626 1.435388 
1.635470 0.482601 1.805160 
2.349211 1.154542 2.411702 
0.631226 0.764173 0.866955 
1.359613 1.450621 1.477758 
1.507980 0.976087 1.846449 
2.185961 1.607380 2.397099 
1.011171 0.962481 1.612499 
1.656373 1.627444 2.190847 
1.825368 1.132873 2.559622 
2.525726 1.822918 3.144679 
1.021515 0.272624 0.219018 
1.725744 0.891379 0.771237 
1.915070 0.450940 1.188307 
2.580129 1.086351 1.727070 
1.331068 0.401290 0.879479 
2.075344 1.119052 1.519282 
2.242909 0.639288 1.894409 
2.922214 1.305468 2.472265 
1.197487 0.881759 0.901816 
1.913279 1.568689 1.510984 
2.111198 1.118244 1.937181 
2.785101 1.770493 2.477773 
1.561993 1.106295 1.684171 
2.244529 1.743539 2.223223 
2.403880 1.282332 2.621868 
3.088236 1.936837 3.188308 
0.796675 0.330137 0.584358 
1.539591 1.029153 1.185063 
1.659137 0.489333 1.551432 
2.352692 1.189344 2.140183 
1.203827 0.550350 1.382483 
1.862574 1.216019 1.941005 
2.059648 0.715224 2.328478 
2.706393 1.370726 2.875287 
1.015729 1.011638 1.360836 
1.728910 1.706798 1.960902 
1.908975 1.223770 2.357827 
2.578842 1.874713 2.909064 
1.357616 1.207448 2.108545 
2.029749 1.867820 2.647281 
2.226568 1.392712 3.070715 
2.891447 2.061551 3.615197 
1.389742 0.469062 0.653606 
2.115552 1.174376 1.278052 
2.245259 0.665315 1.619682 
2.952027 1.338500 2.197588 
1.737999 0.687853 1.388940 
2.415747 1.358737 1.976246 
2.600470 0.861253 2.375529 
3.270870 1.508232 2.923725 
1.608564 1.151208 1.429059 
2.285601 1.830003 1.995675 
2.451744 1.325884 2.376921 
3.153349 2.032402 2.993387 
1.928257 1.332536 2.133977 
2.646422 2.020019 2.764734 
2.809737 1.530939 3.122909 
3.474930 2.203244 3.683602 
0.629957 0.755331 0.491309 
1.345810 1.464840 1.092575 
1.491251 0.964024 1.463882 
2.135826 1.588239 1.993576 
0.950150 0.976787 1.206271 
1.629309 1.596357 1.773977 
1.837981 1.162423 2.197901 
2.493415 1.798209 2.746378 
0.810864 1.423171 1.224735 
1.505828 2.088606 1.812439 
1.685732 1.623991 2.209144 
2.358923 2.279864 2.761417 
1.173619 1.635567 1.991243 
1.861118 2.299931 2.566378 
2.025841 1.810581 2.926162 
2.705449 2.457403 3.494928 
1.172341 0.874169 0.511274 
1.887524 1.537388 1.095263 
2.089176 1.096927 1.509223 
2.744403 1.789412 2.080674 
1.545544 1.067657 1.265891 
2.209894 1.737371 1.805923 
2.382693 1.279690 2.229358 
3.073219 1.914385 2.776349 
1.392061 1.561804 1.269535 
2.069336 2.267812 1.868654 
2.253830 1.769375 2.246953 
2.907538 2.412911 2.804186 
1.722729 1.757197 2.026415 
2.416194 2.447676 2.589128 
2.583313 1.945466 2.986427 
3.269170 2.606031 3.543187 
0.996546 1.002823 0.973306 
1.679497 1.672376 1.529148 
1.857342 1.193467 1.934048 
2.549596 1.872741 2.504484 
1.320779 1.196743 1.696874 
2.011205 1.844771 2.252003 
2.158151 1.358597 2.627849 
2.887412 2.077122 3.237048 
1.223804 1.705707 1.751714 
1.875249 2.357887 2.299407 
2.049316 1.863897 2.684716 
2.701085 2.518982 3.239809 
1.481769 1.838715 2.415403 
2.199644 2.547152 3.033353 
2.359288 2.030483 3.385507 
3.067055 2.716295 3.992701 
1.556663 1.137433 1.018433 
2.257442 1.806820 1.594023 
2.410876 1.317519 1.971467 
3.130043 2.012380 2.565807 
1.884178 1.313448 1.728877 
2.588960 1.997547 2.305739 
2.746189 1.497090 2.695745 
3.433013 2.178218 3.261183 
1.764755 1.811104 1.784421 
2.427376 2.490193 2.348731 
2.613752 2.012859 2.742713 
3.303581 2.670542 3.301928 
2.074225 2.001689 2.491698 
2.760211 2.694143 3.063506 
2.946621 2.191845 3.468459 
3.621532 2.855242 4.030088 
1.042635 1.004991 0.525054 
1.705210 1.662135 1.087560 
1.868621 1.174338 1.448228 
2.595994 1.859329 2.044913 
1.346779 1.196997 1.235485 
1.986225 1.840117 1.766068 
2.227249 1.420173 2.236828 
2.917365 2.093795 2.797240 
1.253537 1.694384 1.301949 
1.888250 2.345872 1.823620 
2.056530 1.868242 2.221806 
2.755552 2.507611 2.803512 
1.517147 1.846543 1.964890 
2.250701 2.571303 2.596886 
2.385191 2.008504 2.926623 
3.073021 2.731947 3.517731 
1.588774 1.137499 0.561719 
2.264986 1.807101 1.127080 
2.441214 1.322116 1.521919 
3.126870 1.969024 2.083406 
1.921794 1.327521 1.286197 
2.613499 2.019575 1.858478 
2.762477 1.491422 2.234406 
3.481443 2.205496 2.836517 
1.782300 1.816568 1.321626 
2.479884 2.498256 1.894824 
2.666802 2.006097 2.291227 
3.319153 2.641484 2.823962 
2.097589 1.984512 2.023697 
2.790221 2.689854 2.614999 
2.971512 2.195896 3.008496 
3.641508 2.869168 3.581370 
1.384036 1.248197 0.986844 
2.064287 1.905792 1.561297 
2.242388 1.431422 1.954697 
2.951110 2.095571 2.536456 
1.679165 1.397685 1.680770 
2.409749 2.088058 2.279968 
2.580060 1.641731 2.689536 
3.268918 2.286953 3.256258 
1.598741 1.966840 1.782084 
2.257142 2.587000 2.321409 
2.462704 2.139163 2.738474 
3.146406 2.795048 3.318649 
1.874404 2.091899 2.440810 
2.608200 2.786012 3.051693 
2.748779 2.271850 3.394920 
3.457429 2.965472 4.003589 
1.953464 1.398059 1.057545 
2.662676 2.061161 1.632876 
2.793410 1.566554 2.002570 
3.503915 2.252695 2.600728 
2.278174 1.569854 1.771445 
2.964254 2.218803 2.325578 
3.148195 1.748092 2.745154 
3.833866 2.421702 3.310703 
2.139289 2.078314 1.798795 
2.852602 2.755288 2.404924 
2.997975 2.255042 2.754521 
3.705738 2.925445 3.350987 
2.470022 2.230299 2.524902 
3.147659 2.917403 3.099369 
3.365339 2.444595 3.503652 
4.030524 3.092414 4.060210 
1.173260 1.668596 0.861007 
1.877002 2.335989 1.436887 
2.056608 1.843073 1.820985 
2.747221 2.536629 2.411046 
1.514427 1.855784 1.589883 
2.213345 2.543759 2.185095 
2.367110 2.030199 2.528930 
3.039993 2.693585 3.116784 
1.368949 2.343030 1.605693 
2.050754 3.029001 2.175896 
2.241424 2.551266 2.601667 
2.919805 3.184820 3.138260 
1.708228 2.539335 2.334329 
2.385305 3.185027 2.904327 
2.579875 2.729731 3.335878 
3.256569 3.384374 3.875741 
1.757925 1.812323 0.907217 
2.429801 2.466761 1.483834 
2.649063 2.010717 1.906127 
3.285239 2.643643 2.439635 
2.083738 1.987718 1.639765 
2.754175 2.641263 2.183641 
2.967603 2.161619 2.616719 
3.617051 2.840777 3.170282 
1.945842 2.492767 1.661367 
2.631129 3.149870 2.248659 
2.798912 2.657366 2.623207 
3.496024 3.357913 3.228993 
2.278166 2.682184 2.414992 
2.962450 3.347217 2.976506 
3.112768 2.843552 3.356634 
3.805241 3.524361 3.941007 
1.565173 1.937458 1.359473 
2.231920 2.579016 1.914408 
2.389611 2.076959 2.288278 
3.109437 2.782704 2.881677 
1.890196 2.083558 2.064219 
2.573671 2.773332 2.650775 
2.697903 2.240630 2.999356 
3.413208 2.963403 3.586696 
1.732864 2.582942 2.089332 
2.441908 3.262749 2.686344 
2.619792 2.783465 3.079053 
3.314908 3.460370 3.666506 
2.043737 2.762775 2.792831 
2.752463 3.454333 3.384657 
2.923285 2.965538 3.777420 
3.599960 3.603482 4.323132 
2.122517 2.040756 1.402076 
2.807741 2.732589 1.971825 
2.992796 2.246307 2.378530 
3.673519 2.909950 2.933112 
2.468541 2.247933 2.123073 
3.124702 2.922085 2.693072 
3.314286 2.404107 3.077810 
3.973924 3.069339 3.636830 
2.306809 2.745036 2.147761 
3.009865 3.413673 2.725690 
3.169675 2.895946 3.109870 
3.851218 3.579357 3.682747 
2.662122 2.930931 2.908018 
3.343732 3.625888 3.483566 
3.482870 3.094764 3.840693 
4.177059 3.775201 4.416289 
0.035831 0.873584 0.642637 
0.743031 1.556360 1.220190 
0.912225 1.077127 1.613768 
1.596040 1.726439 2.181341 
0.377239 1.073858 1.396443 
1.065055 1.727273 1.948367 
1.236553 1.255196 2.344175 
1.940649 1.922971 2.931592 
0.233202 1.527412 1.401861 
0.953758 2.226784 2.017369 
1.126025 1.784205 2.430137 
1.821466 2.421438 2.968057 
0.580989 1.760165 2.148962 
1.283253 2.435562 2.727598 
1.419977 1.914430 3.076635 
2.103149 2.580403 3.668878 
0.622511 1.021091 0.708473 
1.310859 1.688651 1.282361 
1.480075 1.193067 1.669587 
2.168778 1.888983 2.238061 
0.950408 1.210912 1.451703 
1.622626 1.853076 1.986188 
1.819848 1.384496 2.387410 
2.497600 2.086668 2.983625 
0.825866 1.700936 1.470569 
1.508185 2.380782 2.054187 
1.677173 1.864084 2.415586 
2.390293 2.593430 3.046875 
1.148034 1.915686 2.213896 
1.832427 2.562018 2.768328 
1.985423 2.054895 3.128427 
2.713507 2.745292 3.724962 
0.430799 1.130381 1.148896 
1.094994 1.792560 1.704367 
1.281981 1.295077 2.087496 
1.958816 1.985700 2.655287 
0.733277 1.300465 1.846380 
1.432085 1.978816 2.439604 
1.590584 1.487283 2.831062 
2.279964 2.169996 3.416792 
0.587986 1.760639 1.870805 
1.293249 2.464877 2.463226 
1.465764 1.988932 2.841076 
2.195297 2.685837 3.459222 
0.950443 2.004773 2.634585 
1.620525 2.660537 3.201918 
1.819740 2.177087 3.598747 
2.486591 2.868346 4.174283 
0.947361 1.235410 1.168652 
1.672882 1.938409 1.774057 
1.859715 1.460670 2.178452 
2.530927 2.117436 2.740137 
1.322149 1.460764 1.924990 
1.969406 2.108537 2.471275 
2.188638 1.636534 2.897617 
2.854400 2.265579 3.425192 
1.186284 1.940795 1.960983 
1.893758 2.637644 2.559159 
2.028813 2.118531 2.902279 
2.742528 2.823511 3.521136 
1.496927 2.140455 2.680364 
2.183867 2.807465 3.238740 
2.385719 2.338206 3.652625 
3.059062 2.969926 4.221395 
0.223974 1.550404 1.012616 
0.900234 2.208464 1.576796 
1.070947 1.729033 1.967293 
1.767017 2.394621 2.555779 
0.538356 1.738439 1.724845 
1.219434 2.395160 2.303983 
1.415296 1.912115 2.711490 
2.089103 2.579343 3.270147 
0.393383 2.245249 1.776070 
1.081253 2.884718 2.335516 
1.260718 2.412314 2.745407 
1.963751 3.072608 3.294915 
0.744658 2.394923 2.506511 
1.401401 3.077839 3.052476 
1.571145 2.569846 3.431809 
2.295171 3.286436 4.047288 
0.784838 1.647120 1.053652 
1.453772 2.379889 1.646662 
1.645359 1.857699 2.025893 
2.341989 2.540131 2.603240 
1.128078 1.883528 1.812750 
1.815031 2.558031 2.381005 
1.964538 2.050783 2.757466 
2.645108 2.680651 3.301211 
0.967708 2.379589 1.825980 
1.683449 3.045887 2.399709 
1.799140 2.520413 2.748266 
2.520203 3.190456 3.335366 
1.295923 2.562043 2.558394 
2.001248 3.223722 3.107698 
2.172313 2.722300 3.512834 
2.832232 3.385396 4.078084 
0.593293 1.785858 1.483232 
1.269385 2.433216 2.032743 
1.432741 1.970245 2.454864 
2.120261 2.645869 3.020921 
0.912816 1.995544 2.238585 
1.599513 2.642683 2.789653 
1.752243 2.154405 3.157231 
2.420605 2.795115 3.723129 
0.745831 2.450794 2.230694 
1.457039 3.139019 2.819707 
1.640948 2.634869 3.215172 
2.309778 3.335320 3.784632 
1.105090 2.662501 2.986850 
1.777861 3.309006 3.545290 
1.964306 2.825203 3.925072 
2.655777 3.514944 4.516956 
1.161152 1.953984 1.569059 
1.827667 2.594752 2.107636 
2.032464 2.150207 2.523736 
2.685227 2.770104 3.088580 
1.491748 2.132995 2.282514 
2.174549 2.780078 2.840582 
2.310646 2.295544 3.208692 
